name,place_id,price_level,rating,user_ratings_total,meal_delivery,meal_takeaway,restaurant,bar,cafe,id,user,is_elite,rank,text,stars,value_date,unit_date,days_ago,covid_month,is_covid 
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNMF95dnJ3RRAB,Massimo Savietto,0,90,(Translated by Google) Decent pizza and nice staff. Directly on the dock. (Original) Pizza discreta e personale gentile. Direttamente sulla darsena.,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNMWRHUEF3EAE,Nicolas Millan Rodriguez,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNeHJMbFBnEAE,Pina Lucia D'Anna,1,19,(Translated by Google) Good quality price 👍 (Original) Buona qualità prezzo 👍,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNdWVMVjRRRRAB,Chiara Lotti,1,1,,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNdVppVXBBRRAB,Enrico Comini,0,152,"(Translated by Google) Quick service ... good pizza, really low prices ... it's not an elegant place but very suitable for families (Original) Servizio rapido ...pizza buona prezzi veramente bassi...non è un locale elegante ma adattissimo x famiglie",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNNmYzZ0h3EAE,Tommaso Allevi,1,10,,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNOFpxN2h3RRAB,Giuseppe Tironi,1,7,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNOGVpRy1BRRAB,SIMONEALESSANDRO ZERBINATI,0,11,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURVcmNuWkhBEAE,Srikanth Gubbala,1,8,Really a good place to relax and have a tasty food. I love this place.,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNX3FMUDRnRRAB,Pere Esquerra Fradera,1,1,(Translated by Google) Very good value for money. Eat in amount and for less than 10 euros per person. They work very well. (Original) Molt bona relació qualitat-preu. Menjar en quantitat i per menys de 10 euros per persona. Treballen molt bé.,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNdnV6R3FBRRAB,Francesco Marcucci,0,2,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNN3JITXF3RRAB,Ernesto,0,139,(Translated by Google) Excellent for a quick meal. Simple but very good dishes. Prepared and quick staff. Good prices. (Original) Ottimo per un pasto veloce. Piatti semplici ma molto buoni. Personale preparato e rapido. Prezzi buoni.,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNem8tcktBEAE,Pietro Prencipe,1,15,,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNOW9yWThRRRAB,Federica Porcu,1,13,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNMXRuT1lREAE,serafino russo,0,86,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNbXFqS2hBRRAB,Luigi The Best,0,88,"(Translated by Google) At lunch, during the week, they are quick, cheap and you can eat well. Formula: first course, water and coffee: € 6 (Original) A pranzo, durante la settimana, sono rapidi, economici e si mangia bene. Formula: primo, acqua e caffè: 6 €",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNOHFhMzN3RRAB,Arianna Ferrari,1,1,,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNNUxhWXZBRRAB,annalisa1955,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNdUxPaTJBRRAB,Gianfranco Franceschet,1,4,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNbUphQWxBRRAB,Alberto Puerari,0,0,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNeU1HSGpBRRAB,Francesco Montefusco,1,5,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNOE9QbnV3RRAB,Angela Bonalumi,0,58,(Translated by Google) Very kind and without lunch time limits. (Original) Molto gentili e senza orari di limite a pranzo.,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSURNOEo3M0RBEAE,Paolo Zoncada,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNc0lTTG53RRAB,Amerigo D'aloisio,1,33,"(Translated by Google) Good food, fast service, competitive prices! (Original) Buon cibo, servizio velocissimo, prezzi competitivi!",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURNb0tqRV93RRAB,Matteo Zago,1,4,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNel9DaWp3RRAB,Alberto Rossetti,1,8,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNbF92ZHlRRRAB,Rino Piccinni,1,2,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNNNV9tZmNBEAE,felipe from milano,0,584,(Translated by Google) Excellent pizzeria you eat well fast service good prices offer you the coffee club it must be said that really valid as a pizzeria as a compliments service (Original) Pizzeria ottima si mangia bene servizio veloce …,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNNeC1IR1VBEAE,Melacantomelasuono Bass Domus,0,0,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNeTdtWnpnRRAB,Pasquale Strati,1,338,"(Translated by Google) Very simple but certainly not to be missed, with more than honest prices and many choices from the menu. (Original) Locale molto semplice ma certamente da non perdere, con prezzi più che onesti e tante scelte dal menu.",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNX2Q2cDFRRRAB,mauro ernesto campari,0,138,(Translated by Google) Simple dishes but super-fast service. Unfortunately we often have to leave the table to the many patrons early. (Original) Piatti semplici ma servizio superveloce. Purtroppo spesso bisogna lasciare presto il tavolo ai numerosi avventori.,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNemNxSThBRRAB,Luciano Brunelli,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNNNWQySEx3EAE,Dina Vasanella,1,23,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUNNcWZ2RmlRRRAB,Marco Chizzini,0,8,"(Translated by Google) Moderate prices for the area, decent food, a spartan setting perfect for lunch breaks (Original) Prezzi modici per la zona, cibo discreto, ambiente spartano perfetto per le pause pranzo",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNNNGFQWGVREAE,Jakub Krzus,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNNbEtIakd3EAE,ROBERTO PICCININI,0,37,"(Translated by Google) Excellent pizzas, service characterized by friendliness, courtesy, speed and professionalism. Affordable prices. (Original) Ottime pizze, servizio caratterizzato da simpatia, cortesia, rapidità e professionalità. Prezzi convenienti.",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwazhYa3Z3RRAB,Gianni GiBi Colombo,0,263,(Translated by Google) First second drink and coffee side dish for € 10 in Milan? What else? (Original) Primo secondo contorno bibita e caffè a 10 € a Milano? What else?,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwcmZyTEJBEAE,Antonino Greco,0,296,(Translated by Google) Among the best restaurants in the area. High quality at affordable prices for everyone! Eat well and spend quiet. Exceptional owners and fantastic staff Recommended (Original) Tra i migliori ristoranti in zona. Alta …,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUNvNXJUUlR3EAE,Manuel Vino,0,34,"(Translated by Google) Nice place, welcoming staff and great food at affordable prices. Very fast service and good variety of appetizers, first courses, second courses and pizzas. Highly recommended !!! (Original) Bel locale, personale …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwbFliakpnEAE,LAURA MARIA GHISU,1,17,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwLWZUb2NnEAE,Miguel Tejedor Muñoz,1,12,"(Translated by Google) The food is amazing at a price that cannot be improved in the city, the unsurpassed treatment and the excellent atmosphere. Totally recommended. (Original) La comida está increíble a un precio que no se puede mejorar en la ciudad, el trato insuperable y el ambiente excelente. Totalmente recomendable.",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwLWRTMnpnRRAB,Marco Mariniello Cubas,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwLWVpR01nEAE,Daniele Di Gregorio,0,0,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwNmZ1eFVnEAE,Mirta Rodriguez,1,6,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwNmJYdDJnRRAB,Daniele Dee,0,0,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwc2J1NUJ3EAE,Giovanni Grossini,1,11,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwb2JYSTNRRRAB,Laura Piazzoni,0,34,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwdnR5Uk9nEAE,Diego Liebermann,1,3,(Translated by Google) Very good place! The food a luxury and good price! I recommend going through this place! Cool! (Original) Muy buen lugar! La comida un lujo y buen precio! Recomiendo pasar por este lugar! Genial!,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwdHQydjNBRRAB,Fernando Alarcon,1,23,(Translated by Google) Great place .... Authentic and no tourists We had the executive menu for $ 10 Euros ... Lots of food and delicious (Original) Ótimo lugar.... Autêntico e sem turistas Almoçamos o menu executivo por $10 Euros... Muita comida e gostosa,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwcHZ6Rzl3RRAB,mauro rossetti,0,10,"(Translated by Google) Kindness, quality and price ok (Original) Gentilezza, qualità e prezzo ok",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwaHZlWHF3RRAB,Giusy Romano,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwMnBxN0RREAE,carmen florentina mageanu,0,294,"(Translated by Google) Congratulations to the cook ..... for lunch with only € 10 / super menu ....... the waitress with glasses, fast and so .. the dishes SPECTACULAR ..... PASTA AND BEANS, ME -RA-VI-THE-O-SA. ALL THE REST PURE ... WE WILL …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwbW9tMTF3RRAB,Davide Perrone,0,74,(Translated by Google) Cute .. you eat well ... good prices .. (Original) Carino..si mangia bene ...prezzi buoni ..,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwbXJHZUJ3EAE,Dmitry Sinelnik,0,5,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwN0lfaUtBEAE,Riccardo Carsana,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwOE52c1JnEAE,Lorena Tomanguilla,0,264,"(Translated by Google) Great everything !!! We have been very well received, we have chosen where to sit, they have not imposed it! Huge choice of pizzas and serve the raw Ichnusa on tap !!!! Beer I'm crazy about! Attentive service and good …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwMU5ybi13RRAB,simona dirosa,0,90,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwcE1ESFVnEAE,Ayushman Padia,1,18,"Excellent food, not expensive and great service from the staff. Tiramisu and the house wine is really good",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwLU1Mcl9RRRAB,Pierpaolo Beccati,1,4,"(Translated by Google) Great local, warm and welcoming. Staff very good and prepared run by young people always smiling. CONGRATULATIONS (Original) Ottimo locale, caldo e accogliente. Personale molto bravo e preparato gestito da giovani sempre sorridenti. COMPLIMENTI",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUQwa092X2JBEAE,Apartments Milan,1,8,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUQwb0p2Sy1RRRAB,Jacopo C,1,4,"(Translated by Google) casual restaurant with tables outside, excellent pizza, modest prices and very friendly staff! recommended (Original) locale informale con tavolini anche fuori, pizza ottima, prezzi modesti e personale molto cordiale! consigliatissimo",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwMzhDZTJ3RRAB,Davide Ferrinho,1,2,"(Translated by Google) I was there yesterday, quiet place, good food and the girl who served us (unfortunately I don't know the name) was very nice, professional and polite. (Original) Ci sono stato ieri,posto tranquillo,cibo buono e la …",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwOTlfejlnRRAB,Matteo Repossi,1,6,(Translated by Google) Great pizza and fabulous staff. (Original) Ottima pizza e staff favoloso.,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwdDYzX2FREAE,Giorgio,0,8,(Translated by Google) Super recommended for a business lunch. Excellent value for money and very kind staff (Original) Super consigliato per un pranzo di lavoro. Ottimo rapporto qualità / prezzo e personale gentilissimo,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwcTd1M3hRRRAB,Sara Beccati,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMweTRHMmtnRRAB,Angelo Croce,0,82,"(Translated by Google) I local is quite quiet near the Navigli. Clean with minimal furniture and divided into two rooms. I ate pizza and it wasn't bad, not the best pizza in Milan but still good, especially when compared to the affordable …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwby03Tl9BRRAB,Francesco Mei,0,171,"(Translated by Google) I honestly cannot understand how this place can be misjudged, considering the kindness of the staff, the speed, the good quality and the price STRAONESTO (I remind you that we are in Ticinese door !!) Well done, come …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwN2JYZ2t3RRAB,Oto Everss,1,1,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwN2RYSXVRRRAB,Alice,0,17,"(Translated by Google) All perfect! Especially the green-eyed guy at the counter (his vision raised my spirits during a ""disastrous"" couple dinner D:). Nock If you are there. The Girl with glasses sitting on the tables outside); D …",4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwOWN6QlpREAE,Barbora Slivková,1,11,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwdGJueGNBEAE,רפאל טדרי,0,0,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwN3Nmd25nRRAB,MERCHE Díaz,1,32,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwOXNlTU9BEAE,Yulia Plekhanova,1,14,Best pizza in town. For a great price,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwcHI3T3lBRRAB,Monika K,0,0,,3,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwLXU2QWp3RRAB,Al Me,1,3,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwdXRXRWlnRRAB,Camilo Ak,0,44,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwdXJuNjhBRRAB,patricia izquierdo,1,7,"Excellent food, excellent service, excellent price",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwcXVYZnNRRRAB,Giovanna Gatto,1,3,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwZ3RybUdnEAE,Merwin Fernandes,1,41,Good food right in the city and reasonable price,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwck5PaGt3RRAB,Marco Vitelli,0,54,"(Translated by Google) If you are looking for a pizzeria where you can relax, eat well and at a great price, be served by a super helpful staff this is the right place. The initial focaccia is very popular and try the falafel with chickpea …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwbE1iT21BRRAB,Alex Moore,1,4,"(Translated by Google) Sober, clean and spacious room. Quick service even if crowded. Very friendly and nice staff. The kitchen is good, the pizza definitely good. Prices? If you find a better value for money, tell me as well ... Promoted …",5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwNVA2RzZnRRAB,Martina Beccati,0,0,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMwcE1YcEVBEAE,Silvia,0,393,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChZDSUhNMG9nS0VJQ0FnSUMweFB2dVlBEAE,Fabio Camporini,0,25,,5,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSUMwaEl1bTdRRRAB,Davide Zucchi,1,2,,4,a,year,365,-1,False
La Magolfa & Go - Darsena,ChIJ25Z8o_jDhkcR1XI9_GiFweo,1.0,4.5,340,True,True,True,False,False,ChdDSUhNMG9nS0VJQ0FnSURVbjYtQzlBRRAB,Margherita Colangelo,1,48,"(Translated by Google) It was the first time, the first barely passable, even sweet, good the scones that bring to the place of bread (Original) E' stata la prima volta, il primo appena passabile, dolce anche ,buone le focaccine che portano al posto del pane",2,a,year,365,-1,False
